educ,delta,p,transition,age,effect,cc,rate_effect,cc_total
tertiary,-0.0012383000000000001,0.00234775,HD,71.75,-7.74529571243637,0.009590999680709958,2.4985876420566204,0.004554502510772916
tertiary,-0.0012728999999999998,0.00242215,HD,72,-7.587664310794984,0.009658337901210933,2.4985876420566204,0.004586479583502833
tertiary,-0.0013084,0.0024990999999999998,HD,72.25,-7.4314634520697185,0.009723326780688019,2.4985876420566204,0.004617341018661258
tertiary,-0.0013448000000000002,0.0025788,HD,72.5,-7.276705342385974,0.00978571334444066,2.4985876420566204,0.00464696668550612
tertiary,-0.0013824000000000002,0.0026613,HD,72.75,-7.123402413610348,0.009847391496574947,2.4985876420566204,0.004676255947116715
tertiary,-0.0014209000000000001,0.00274675,HD,73,-6.971566235397369,0.009905898463876123,2.4985876420566204,0.004704039300087403
tertiary,-0.0014603999999999997,0.0028352,HD,73.25,-6.821208959120598,0.00996169356389972,2.4985876420566204,0.00473053486171873
tertiary,-0.0015009999999999997,0.0029269,HD,73.5,-6.672342236042653,0.01001518569630002,2.4985876420566204,0.004755936807233729
tertiary,-0.0015428,0.0030218,HD,73.75,-6.524977251042606,0.010066734902908532,2.4985876420566204,0.004780416110616361
tertiary,-0.0015856999999999998,0.00312015,HD,74,-6.379126036551261,0.010115380156159334,2.4985876420566204,0.004803516406252234
tertiary,-0.0016297,0.0032219500000000003,HD,74.25,-6.234798851925616,0.010160851688983176,2.4985876420566204,0.004825109589164273
tertiary,-0.0016750000000000003,0.0033275,HD,74.5,-6.092008339385142,0.010204113968470114,2.4985876420566204,0.004845653658302479
tertiary,-0.0017215000000000004,0.00343685,HD,74.75,-5.950764754987965,0.010244241525711784,2.4985876420566204,0.004864709133882981
tertiary,-0.0017691999999999999,0.0035500999999999996,HD,75,-5.811078840024603,0.010280960683771526,2.4985876420566204,0.004882146054239982
tertiary,-0.0018182000000000003,0.0036674999999999998,HD,75.25,-5.67296174182363,0.010314579038983725,2.4985876420566204,0.004898110488430296
tertiary,-0.0018685000000000004,0.00378925,HD,75.5,-5.536424389908314,0.010344808972543687,2.4985876420566204,0.004912465854177649
tertiary,-0.0019201999999999995,0.0039153999999999994,HD,75.75,-5.401476680930466,0.010371915522722678,2.4985876420566204,0.004925338010882744
tertiary,-0.0019732,0.0040461,HD,76,-5.268129162111945,0.01039507246267929,2.4985876420566204,0.0049363346060954764
tertiary,-0.0020275999999999996,0.0041817,HD,76.25,-5.136392152639182,0.010414548728691204,2.4985876420566204,0.004945583350272806
tertiary,-0.0020835,0.00432225,HD,76.5,-5.006275491791546,0.010430574987147685,2.4985876420566204,0.004953193780552054
tertiary,-0.0021407,0.00446795,HD,76.75,-4.877788317774603,0.010441881451860093,2.4985876420566204,0.004958562910323187
tertiary,-0.0021996,0.0046191,HD,77,-4.750941276688048,0.010450170432203029,2.4985876420566204,0.004962499119586084
tertiary,-0.0022597999999999997,0.0047758,HD,77.25,-4.625743276912113,0.01045325465716599,2.4985876420566204,0.004963963733370385
tertiary,-0.0023217,0.00493835,HD,77.5,-4.5022034876752075,0.010452765837335528,2.4985876420566204,0.004963731606249203
tertiary,-0.0023851000000000002,0.00510705,HD,77.75,-4.380331493666949,0.010447528645545042,2.4985876420566204,0.004961244607609515
tertiary,-0.0024501,0.00528195,HD,78,-4.260134840179667,0.010437756371924203,2.4985876420566204,0.0049566040230798756
tertiary,-0.0025167999999999996,0.0054634,HD,78.25,-4.1416225969198806,0.010423635751927954,2.4985876420566204,0.004949898528202639
tertiary,-0.0025850000000000005,0.0056517,HD,78.5,-4.0248036993222716,0.010404117562748075,2.4985876420566204,0.0049406298758634774
tertiary,-0.0026550999999999996,0.0058470499999999995,HD,78.75,-3.9096855462486375,0.010380606093844755,2.4985876420566204,0.004929464924584469
tertiary,-0.0027267999999999997,0.0060498,HD,79,-3.796275884756869,0.01035168508255503,2.4985876420566204,0.004915731130098156
tertiary,-0.0028002,0.0062603,HD,79.25,-3.68458290366867,0.01031756904685301,2.4985876420566204,0.004899530361102722
tertiary,-0.0028754,0.0064787,HD,79.5,-3.5746131392803107,0.010278442620686607,2.4985876420566204,0.004880950295192506
tertiary,-0.002952400000000001,0.0067054,HD,79.75,-3.4663737553908307,0.010234121875415891,2.4985876420566204,0.0048599035897045695
tertiary,-0.003031299999999999,0.00694075,HD,80,-3.3598713809124696,0.010184778116959966,2.4985876420566204,0.004836471593118177
tertiary,-0.0031119,0.0071851499999999995,HD,80.25,-3.255112957024047,0.010129586010963133,2.4985876420566204,0.004810262376800194
tertiary,-0.003194400000000001,0.007438800000000001,HD,80.5,-3.1521037205252007,0.010069080124845704,2.4985876420566204,0.004781529792146624
tertiary,-0.0032787999999999992,0.0077023000000000005,HD,80.75,-3.050850017075616,0.010003127035987528,2.4985876420566204,0.004750210480417114
tertiary,-0.0033650999999999993,0.00797585,HD,81,-2.9513568306078866,0.009931610870678597,2.4985876420566204,0.004716249416367087
tertiary,-0.0034532,0.00826,HD,81.25,-2.8536293669962243,0.009854152930111361,2.4985876420566204,0.004679466766326725
tertiary,-0.0035432,0.0085551,HD,81.5,-2.7576722507235365,0.009770984318763633,2.4985876420566204,0.004639972275469576
tertiary,-0.0036352999999999993,0.008861649999999999,HD,81.75,-2.663489676039972,0.00968258401930811,2.4985876420566204,0.004597993399520593
tertiary,-0.0037291999999999994,0.0091801,HD,82,-2.5710856576145575,0.009588092634376206,2.4985876420566204,0.004553122034256726
tertiary,-0.0038250000000000003,0.0095109,HD,82.25,-2.4804636007083314,0.009487773272709369,2.4985876420566204,0.004505483122797923
tertiary,-0.003922799999999999,0.009854700000000001,HD,82.5,-2.3916265573090505,0.00938187265901194,2.4985876420566204,0.004455193827934593
tertiary,-0.0040225,0.010211850000000001,HD,82.75,-2.304576959505237,0.009270160819609815,2.4985876420566204,0.004402144941480832
tertiary,-0.004123999999999999,0.010583,HD,83,-2.2193169654346665,0.009152463165452563,2.4985876420566204,0.004346253555888417
tertiary,-0.0042275,0.01096875,HD,83.25,-2.135848188588676,0.009029298217258628,2.4985876420566204,0.004287765902415054
tertiary,-0.0043327999999999995,0.0113696,HD,83.5,-2.054171791343569,0.008900315537533414,2.4985876420566204,0.004226515567912779
tertiary,-0.0044399999999999995,0.0117863,HD,83.75,-1.9742884545067914,0.008765840738010153,2.4985876420566204,0.00416265717645686
tertiary,-0.0045491,0.01221945,HD,84,-1.896197960759694,0.008625994143291925,2.4985876420566204,0.004096247866898831
tertiary,-0.0046599,0.01266975,HD,84.25,-1.8199000684005935,0.008480552328739925,2.4985876420566204,0.00402718154100991
tertiary,-0.004772400000000001,0.013137900000000001,HD,84.5,-1.7453934099799564,0.008329715509788347,2.4985876420566204,0.003955553275604619
tertiary,-0.0048866,0.0136246,HD,84.75,-1.6726764195177752,0.00817370059161556,2.4985876420566204,0.003881466072998915
tertiary,-0.005002400000000002,0.0141307,HD,85,-1.6017466570689591,0.008012577477321765,2.4985876420566204,0.003804953128256505
tertiary,-0.005119800000000001,0.0146569,HD,85.25,-1.5326010625817252,0.007846610920205919,2.4985876420566204,0.0037261401654525585
tertiary,-0.0052385999999999995,0.0152042,HD,85.5,-1.465236146366089,0.007675786076353393,2.4985876420566204,0.0036450201356194294
tertiary,-0.005358899999999998,0.01577335,HD,85.75,-1.3996472682592531,0.007500569745874509,2.4985876420566204,0.0035618147093175677
tertiary,-0.0054803000000000004,0.01636535,HD,86,-1.335829518704438,0.007320746511355932,2.4985876420566204,0.0034764215907297936
tertiary,-0.005602900000000001,0.01698105,HD,86.25,-1.2737766168283784,0.007136843006427722,2.4985876420566204,0.003389090863712871
tertiary,-0.0057266,0.017621500000000002,HD,86.5,-1.2134821261406898,0.006949126743557275,2.4985876420566204,0.0032999495625953353
tertiary,-0.005851200000000001,0.0182878,HD,86.75,-1.1549385226405051,0.006757776283674124,2.4985876420566204,0.003209082481061781
tertiary,-0.005976500000000003,0.01898095,HD,87,-1.0981374504247419,0.006563018472463472,2.4985876420566204,0.003116597341902034
tertiary,-0.0061023000000000015,0.01970205,HD,87.25,-1.0430695827551995,0.006365123514847055,2.4985876420566204,0.0030226224580172964
tertiary,-0.006228600000000001,0.0204523,HD,87.5,-0.989724817950601,0.006164600001087114,2.4985876420566204,0.002927399344964179
tertiary,-0.006355000000000003,0.021233000000000002,HD,87.75,-0.9380922227404429,0.005961576075515517,2.4985876420566204,0.0028309888549687954
tertiary,-0.006481299999999999,0.022045250000000002,HD,88,-0.8881595703571235,0.005756428623355623,2.4985876420566204,0.0027335699604796094
tertiary,-0.006607399999999999,0.0228905,HD,88.25,-0.8399140844077613,0.005549648321315841,2.4985876420566204,0.002635375670398176
tertiary,-0.0067329,0.02377015,HD,88.5,-0.7933417775684529,0.005341490854190637,2.4985876420566204,0.0025365274024157815
tertiary,-0.006857499999999999,0.02468555,HD,88.75,-0.7484275141735658,0.0051323416784452265,2.4985876420566204,0.0024372081992283987
tertiary,-0.006980900000000002,0.02563825,HD,89,-0.7051552687998905,0.004922618415965157,2.4985876420566204,0.002337616378007292
tertiary,-0.0071027,0.02662975,HD,89.25,-0.6635079233012756,0.0047126977268319705,2.4985876420566204,0.002237930804287253
tertiary,-0.007222799999999998,0.027661699999999997,HD,89.5,-0.6234671513722511,0.004503178540931494,2.4985876420566204,0.0021384358934326444
tertiary,-0.007340499999999996,0.028735749999999997,HD,89.75,-0.5850136999352921,0.004294293064375009,2.4985876420566204,0.002039241913752511
tertiary,-0.0074553999999999974,0.029853699999999997,HD,90,-0.5481270355126662,0.00408650630056113,2.4985876420566204,0.0019405696825982256
tertiary,-0.0075671,0.03101725,HD,90.25,-0.5127854213166495,0.0038802985616452185,2.4985876420566204,0.0018426472870295705
tertiary,-0.007675100000000001,0.03222845,HD,90.5,-0.4789661936786286,0.0036761134331028426,2.4985876420566204,0.0017456853736141067
tertiary,-0.007778900000000002,0.03348925,HD,90.75,-0.44664531352787673,0.0034744092294020012,2.4985876420566204,0.001649901583313643
tertiary,-0.0078778,0.0348015,HD,91,-0.41579759353360857,0.003275570282339062,2.4985876420566204,0.001555478424749784
tertiary,-0.007971399999999997,0.036167500000000005,HD,91.25,-0.3863967690083241,0.0030801232044729535,2.4985876420566204,0.00146266597177319
tertiary,-0.008058799999999998,0.037589399999999995,HD,91.5,-0.35841532022090455,0.0028883973825962247,2.4985876420566204,0.0013716206411311894
tertiary,-0.008139399999999998,0.039069400000000004,HD,91.75,-0.3318245393364999,0.002700852655475507,2.4985876420566204,0.0012825607976331753
tertiary,-0.008212399999999995,0.04061,HD,92,-0.3065946949189745,0.0025178782725525845,2.4985876420566204,0.001195671285155589
tertiary,-0.008277100000000003,0.04221355,HD,92.25,-0.2826947549486695,0.0023398927561856333,2.4985876420566204,0.0011111508484794314
tertiary,-0.0083325,0.043882649999999995,HD,92.5,-0.26009271211108653,0.0021672225236656286,2.4985876420566204,0.001029154494217235
tertiary,-0.008377699999999995,0.045619850000000003,HD,92.75,-0.2387553789177293,0.0020002209379590594,2.4985876420566204,9.498500247432747e-4
tertiary,-0.008411800000000004,0.047428,HD,93,-0.2186486323468417,0.001839228565575164,2.4985876420566204,8.733991657454915e-4
tertiary,-0.008433800000000005,0.0493098,HD,93.25,-0.19973723905987775,0.001684543926783198,2.4985876420566204,7.999436763064739e-4
tertiary,-0.008442599999999995,0.0512682,HD,93.5,-0.18198508136550182,0.0015364272479363847,2.4985876420566204,7.296071307791134e-4
tertiary,-0.008437,0.0533062,HD,93.75,-0.16535513857469158,0.001395101304154673,2.4985876420566204,6.624953189535174e-4
tertiary,-0.008415800000000001,0.055427,HD,94,-0.14980956492630867,0.0012607673365068288,2.4985876420566204,5.987038046899173e-4
tertiary,-0.008377700000000002,0.05763365,HD,94.25,-0.13530974803646106,0.0011335844761250601,2.4985876420566204,5.383081549954354e-4
tertiary,-0.008321299999999997,0.05992955,HD,94.5,-0.12181642813591048,0.0010136710434473515,2.4985876420566204,4.813645569986105e-4
tertiary,-0.008245399999999993,0.0623181,HD,94.75,-0.10928975294595296,9.011377289405598e-4,2.4985876420566204,4.279255745641078e-4
tertiary,-0.008148299999999997,0.06480285,HD,95,-0.09768938774090602,7.960024381292243e-4,2.4985876420566204,3.7799971053409007e-4
tertiary,-0.008028400000000005,0.06738730000000001,HD,95.25,-0.0869745876422044,6.982667794266743e-4,2.4985876420566204,3.3158772869990255e-4
tertiary,-0.007884199999999994,0.0700752,HD,95.5,-0.07710435624286097,6.079061654899639e-4,2.4985876420566204,2.886779532072122e-4
tertiary,-0.007713999999999999,0.0728704,HD,95.75,-0.06803754302700273,5.248416069102989e-4,2.4985876420566204,2.492328741537507e-4
tertiary,-0.007515999999999995,0.0757767,HD,96,-0.059732932000264166,4.489527169139852e-4,2.4985876420566204,2.1319532316486407e-4
tertiary,-0.007288199999999995,0.0787981,HD,96.25,-0.052149420769134695,3.800754084496072e-4,2.4985876420566204,1.8048737980341995e-4
tertiary,-0.007028800000000002,0.0819388,HD,96.5,-0.045246111972287256,3.180258718308127e-4,2.4985876420566204,1.510217578942681e-4
tertiary,-0.0067358,0.0852028,HD,96.75,-0.03898245156991899,2.6257799728466035e-4,2.4985876420566204,1.2469108411211873e-4
tertiary,-0.006406999999999996,0.0885944,HD,97,-0.03331837935928052,2.1347085655491014e-4,2.4985876420566204,1.0137145078960255e-4
tertiary,-0.006040400000000001,0.0921179,HD,97.25,-0.02821444328639253,1.7042652322712547e-4,2.4985876420566204,8.09308783005594e-5
tertiary,-0.005633800000000008,0.0957777,HD,97.5,-0.023631949123865792,1.331376749740353e-4,2.4985876420566204,6.322342770663362e-5
tertiary,-0.005185000000000009,0.0995782,HD,97.75,-0.019533082887835108,1.012790347734252e-4,2.4985876420566204,4.8094633877631134e-5
tertiary,-0.004691399999999998,0.1035239,HD,98,-0.01588103417911842,7.450428374791613e-5,2.4985876420566204,3.5380039483861544e-5
tertiary,-0.004151000000000002,0.1076193,HD,98.25,-0.012640130947959507,5.2469183564979937e-05,2.4985876420566204,2.4916175189280864e-5
tertiary,-0.0035613000000000034,0.11186905,HD,98.5,-0.009775938442806187,3.481504957636571e-5,2.4985876420566204,1.6532711499006498e-5
tertiary,-0.0029198,0.1162776,HD,98.75,-0.00725537494195543,2.1184243755521463e-5,2.4985876420566204,1.005981593007476e-5
tertiary,-0.0022242000000000095,0.1208496,HD,99,-0.005046803173667722,1.1225099618871795e-5,2.4985876420566204,5.330491721384695e-6
tertiary,-0.001471900000000012,0.12558955,HD,99.25,-0.0031201141636122247,4.592496037420872e-6,2.4985876420566204,2.180850321079326e-6
tertiary,-6.605999999999834e-4,0.1305021,HD,99.5,-0.0014467977097218276,9.557545670422153e-7,2.4985876420566204,4.538616119476534e-7
tertiary,0,1,HD,99.75,-0.0012377756616433538,-0,2.4985876420566204,-0
tertiary,-3.018e-4,6.106e-4,HU,40,-35.16762250824718,0.010613588472988999,2.4985876420566204,0.0050401018619323544
tertiary,-3.109e-4,6.2595e-4,HU,40.25,-34.92122533088458,0.010857008955372017,2.4985876420566204,0.005155695568020867
tertiary,-3.202e-4,6.417e-4,HU,40.5,-34.675016331511515,0.011102940229349986,2.4985876420566204,0.005272481580125846
tertiary,-3.296e-4,6.577e-4,HU,40.75,-34.42899253258472,0.011347795938739923,2.4985876420566204,0.005388756836128253
tertiary,-3.3930000000000006e-4,6.7415e-4,HU,41,-34.18316660020902,0.011598348427450923,2.4985876420566204,0.0055077373362746335
tertiary,-3.4920000000000003e-4,6.908e-4,HU,41.25,-33.937534086635196,0.011850986903053012,2.4985876420566204,0.00562770841434294
tertiary,-3.593e-4,7.078500000000001e-4,HU,41.5,-33.69210770099037,0.01210557429696584,2.4985876420566204,0.005748604980226391
tertiary,-3.696e-4,7.252999999999999e-4,HU,41.75,-33.44688997781513,0.012361970535800473,2.4985876420566204,0.005870360516917081
tertiary,-3.802e-4,7.431e-4,HU,42,-33.20188193915992,0.012623355513268602,2.4985876420566204,0.005994485068662326
tertiary,-3.9099999999999996e-4,7.612000000000001e-4,HU,42.25,-32.95708807833464,0.012886221438628845,2.4985876420566204,0.006119312881914973
tertiary,-4.019999999999999e-4,7.796999999999999e-4,HU,42.5,-32.712516237095635,0.013150431527312443,2.4985876420566204,0.006244779001437555
tertiary,-4.1319999999999996e-4,7.986e-4,HU,42.75,-32.46817425784788,0.013415849603342741,2.4985876420566204,0.00637081876099628
tertiary,-4.248e-4,8.179000000000001e-4,HU,43,-32.22406194406177,0.013688781513837442,2.4985876420566204,0.006500426634315087
tertiary,-4.3649999999999993e-4,8.375500000000001e-4,HU,43.25,-31.98018413178198,0.013959350373522831,2.4985876420566204,0.006628912359661587
tertiary,-4.484999999999999e-4,8.5755e-4,HU,43.5,-31.73654732943788,0.014233841477252885,2.4985876420566204,0.006759260651053754
tertiary,-4.6060000000000003e-4,8.78e-4,HU,43.75,-31.493156516142083,0.014505747891335043,2.4985876420566204,0.006888381544272341
tertiary,-4.7309999999999995e-4,8.9885e-4,HU,44,-31.25001989412605,0.014784384411911034,2.4985876420566204,0.007020698380348227
tertiary,-4.858e-4,9.201e-4,HU,44.25,-31.0071379271161,0.015063267604993002,2.4985876420566204,0.00715313235442695
tertiary,-4.988000000000001e-4,9.417e-4,HU,44.5,-30.764515925048922,0.015345340543414404,2.4985876420566204,0.007287081051020617
tertiary,-5.120000000000001e-4,9.638e-4,HU,44.75,-30.522166917146418,0.015627349461578968,2.4985876420566204,0.0074209993461514315
tertiary,-5.253999999999999e-4,9.862999999999999e-4,HU,45,-30.280090189715885,0.015909159385676722,2.4985876420566204,0.007554823144461572
tertiary,-5.392000000000001e-4,0.0010092,HU,45.25,-30.038291327794546,0.01619664668394682,2.4985876420566204,0.007691342971943159
tertiary,-5.531999999999999e-4,0.0010326,HU,45.5,-29.796781972705187,0.016483579787300508,2.4985876420566204,0.007827599627469551
tertiary,-5.674000000000001e-4,0.0010564,HU,45.75,-29.555560394353385,0.016769824967756114,2.4985876420566204,0.007963529607292592
tertiary,-5.819e-4,0.0010806499999999998,HU,46,-29.31463691962299,0.017058187223528618,2.4985876420566204,0.008100464928077714
tertiary,-5.966999999999999e-4,0.00110535,HU,46.25,-29.074017475668214,0.01734846622773122,2.4985876420566204,0.008238310460084606
tertiary,-6.117e-4,0.0011304499999999999,HU,46.5,-28.83370809982421,0.017637579244662468,2.4985876420566204,0.008375602296738388
tertiary,-6.27e-4,0.0011561,HU,46.75,-28.593714938486073,0.017928259266430765,2.4985876420566204,0.008513638260980777
tertiary,-6.427000000000001e-4,0.00118215,HU,47,-28.3540442459566,0.01822314423687631,2.4985876420566204,0.008653671039939645
tertiary,-6.584000000000001e-4,0.0012087,HU,47.25,-28.114702383262458,0.018510720049140002,2.4985876420566204,0.008790232900287407
tertiary,-6.745999999999999e-4,0.0012357,HU,47.5,-27.875695816938403,0.018804944398106645,2.4985876420566204,0.00892995196823757
tertiary,-6.91e-4,0.0012632,HU,47.75,-27.63703388550858,0.019097190414886427,2.4985876420566204,0.00906873158053012
tertiary,-7.077e-4,0.00129125,HU,48,-27.39872321536764,0.01939007641951568,2.4985876420566204,0.009207815105487075
tertiary,-7.247e-4,0.00131975,HU,48.25,-27.160766478293223,0.019683407466819097,2.4985876420566204,0.009347109968995211
tertiary,-7.419e-4,0.0013487500000000001,HU,48.5,-26.923176014447723,0.019974304285118764,2.4985876420566204,0.00948524888396008
tertiary,-7.593999999999999e-4,0.0013782,HU,48.75,-26.685952081323133,0.020265312010556785,2.4985876420566204,0.009623440465680963
tertiary,-7.772e-4,0.0014082,HU,49,-26.44910981706545,0.02055624814982327,2.4985876420566204,0.00976159805309376
tertiary,-7.952999999999999e-4,0.00143875,HU,49.25,-26.212655030235382,0.020846924545546194,2.4985876420566204,0.00989963229542672
tertiary,-8.136e-4,0.0014697999999999998,HU,49.5,-25.976591104638224,0.021134554522733662,2.4985876420566204,0.010036219877210156
tertiary,-8.323e-4,0.0015013499999999998,HU,49.75,-25.74092939358062,0.02142417553427715,2.4985876420566204,0.010173752946562711
tertiary,-8.512000000000001e-4,0.0015335000000000001,HU,50,-25.505676125718704,0.021710431518211764,2.4985876420566204,0.010309688056661418
tertiary,-8.704000000000001e-4,0.0015661,HU,50.25,-25.270837689611888,0.02199573712503819,2.4985876420566204,0.010445171858755797
tertiary,-8.898999999999999e-4,0.00159925,HU,50.5,-25.036425636437833,0.022279915173866027,2.4985876420566204,0.010580120214503955
tertiary,-9.096999999999998e-4,0.00163295,HU,50.75,-24.802445297737098,0.022562784487351432,2.4985876420566204,0.010714447087757956
tertiary,-9.297000000000001e-4,0.00166725,HU,51,-24.568908359850024,0.02284171410215257,2.4985876420566204,0.010846903106237009
tertiary,-9.501e-4,0.00170205,HU,51.25,-24.335817975833038,0.02312146065883897,2.4985876420566204,0.010979747067995326
tertiary,-9.707000000000001e-4,0.00173745,HU,51.5,-24.1031872368985,0.023396963850857377,2.4985876420566204,0.011110575972337538
tertiary,-9.915999999999998e-4,0.0017734,HU,51.75,-23.871022009063463,0.023670505424187326,2.4985876420566204,0.011240473357803807
tertiary,-0.0010128,0.0018099,HU,52,-23.63933073065364,0.023941914164006005,2.4985876420566204,0.011369357919173992
tertiary,-0.0010343,0.0018470499999999998,HU,52.25,-23.408125467172294,0.024211024170696302,2.4985876420566204,0.011497150875273261
tertiary,-0.0010559999999999999,0.0018847,HU,52.5,-23.177411318647586,0.024475346352491847,2.4985876420566204,0.011622670224738162
tertiary,-0.0010781000000000002,0.00192295,HU,52.75,-22.9471982266486,0.02473937440814986,2.4985876420566204,0.011748049901773026
tertiary,-0.0011003999999999999,0.0019618,HU,53,-22.717496199721683,0.02499833281817374,2.4985876420566204,0.011871022143239332
tertiary,-0.0011229999999999999,0.0020012,HU,53.25,-22.488313068602015,0.02525437557604006,2.4985876420566204,0.011992609821519918
tertiary,-0.0011457999999999998,0.0020412,HU,53.5,-22.25965793318355,0.025505116059841706,2.4985876420566204,0.012111679595375078
tertiary,-0.0011688999999999998,0.00208185,HU,53.75,-22.031543311184492,0.02575267097644355,2.4985876420566204,0.012229236630799127
tertiary,-0.0011923,0.00212305,HU,54,-21.803976256460885,0.025996880890578316,2.4985876420566204,0.012345205216359553
tertiary,-0.001216,0.0021649,HU,54.25,-21.57696726948438,0.02623759219969301,2.4985876420566204,0.012459512410419761
tertiary,-0.0012399,0.0022073500000000003,HU,54.5,-21.350525854763195,0.026472517007320884,2.4985876420566204,0.012571071753742018
tertiary,-0.0012639999999999997,0.0022504,HU,54.75,-21.12466163336216,0.02670157230456976,2.4985876420566204,0.012679843827681721
tertiary,-0.0012884,0.0022941,HU,55,-20.899384339740884,0.026926766783322155,2.4985876420566204,0.012786782504882686
tertiary,-0.0013131,0.00233835,HU,55.25,-20.67470278197618,0.02714795222301292,2.4985876420566204,0.012891817399466628
tertiary,-0.001338,0.0023833,HU,55.5,-20.45063103530356,0.02736294432523616,2.4985876420566204,0.012993911248071532
tertiary,-0.0013633,0.0024288499999999998,HU,55.75,-20.227176034229434,0.027575709087464987,2.4985876420566204,0.013094947394045365
tertiary,-0.0013887,0.0024750500000000003,HU,56,-20.004349962669973,0.027780040793159794,2.4985876420566204,0.013191978912927515
tertiary,-0.0014143,0.00252185,HU,56.25,-19.782161066591524,0.027977910396480392,2.4985876420566204,0.01328594175675305
tertiary,-0.0014402,0.0025693,HU,56.5,-19.560622678294713,0.028171208781280047,2.4985876420566204,0.013377733854366093
tertiary,-0.0014663000000000002,0.00261735,HU,56.75,-19.33974230059396,0.02835786413536093,2.4985876420566204,0.013466371359017501
tertiary,-0.0014926,0.0026661,HU,57,-19.11953436655053,0.028537816995513318,2.4985876420566204,0.013551826033261025
tertiary,-0.0015192,0.0027155,HU,57.25,-18.90000662348284,0.028712890062395136,2.4985876420566204,0.013634963427612697
tertiary,-0.001546,0.0027654999999999997,HU,57.5,-18.681172661211402,0.02888109293423283,2.4985876420566204,0.013714838354899452
tertiary,-0.0015729999999999997,0.0028162,HU,57.75,-18.46304235139884,0.02904236561875037,2.4985876420566204,0.01379142232643597
tertiary,-0.0016001000000000001,0.00286755,HU,58,-18.24562662688901,0.029194827165685108,2.4985876420566204,0.013863822130567667
tertiary,-0.0016275,0.00291955,HU,58.25,-18.02893742283695,0.029342095655667137,2.4985876420566204,0.013933755894482803
tertiary,-0.0016551,0.00297215,HU,58.5,-17.81298405410342,0.029482269907946574,2.4985876420566204,0.014000320799623656
tertiary,-0.0016828,0.0030254,HU,58.75,-17.597780414504147,0.029613544881527575,2.4985876420566204,0.014062659681563025
tertiary,-0.0017107000000000003,0.00307935,HU,59,-17.383336013133704,0.029737672917667834,2.4985876420566204,0.01412160467906888
tertiary,-0.0017388999999999998,0.00313395,HU,59.25,-17.169665693816167,0.029856331674976932,2.4985876420566204,0.01417795246616937
tertiary,-0.0017670999999999997,0.00318925,HU,59.5,-16.956778290163786,0.029964322916548422,2.4985876420566204,0.01422923454283006
tertiary,-0.0017954999999999998,0.0032451499999999996,HU,59.75,-16.744686205032078,0.030065084081135094,2.4985876420566204,0.01427708325436963
tertiary,-0.0018241000000000004,0.00330175,HU,60,-16.53340188429349,0.03015857837713976,2.4985876420566204,0.014321481129468369
tertiary,-0.0018528,0.003359,HU,60.25,-16.322937003066972,0.030243137679282484,2.4985876420566204,0.014361636021214723
tertiary,-0.0018815999999999998,0.0034169,HU,60.5,-16.11330251281651,0.03031879000811554,2.4985876420566204,0.014397561235799912
tertiary,-0.0019105000000000003,0.0034754499999999997,HU,60.75,-15.904511871318142,0.030385569930153317,2.4985876420566204,0.01442927318791289
tertiary,-0.0019395999999999997,0.0035347,HU,61,-15.696577749335011,0.030445082202610184,2.4985876420566204,0.014457533932710093
tertiary,-0.0019687999999999997,0.0035946,HU,61.25,-15.48951130975433,0.03049574986664432,2.4985876420566204,0.01448159461571925
tertiary,-0.0019980999999999996,0.0036551500000000002,HU,61.5,-15.2833253643175,0.030537612410442793,2.4985876420566204,0.01450147398879659
tertiary,-0.0020272999999999997,0.00371635,HU,61.75,-15.078030488499627,0.03056769120933529,2.4985876420566204,0.014515757584838454
tertiary,-0.0020567000000000003,0.0037782500000000004,HU,62,-14.873642618567779,0.030590620773608353,2.4985876420566204,0.014526646205579693
tertiary,-0.0020862,0.0038408,HU,62.25,-14.670171686696628,0.030604912172786505,2.4985876420566204,0.014533432798803158
tertiary,-0.0021157,0.0039039499999999998,HU,62.5,-14.467629984631108,0.030609164758484034,2.4985876420566204,0.014535452235033108
tertiary,-0.0021452999999999997,0.00396785,HU,62.75,-14.266032004593027,0.030604918459453418,2.4985876420566204,0.014533435784168727
tertiary,-0.0021749,0.00403235,HU,63,-14.06538936562544,0.03059081533129877,2.4985876420566204,0.014526738595686981
tertiary,-0.0022045,0.00409745,HU,63.25,-13.86571378385692,0.03056696603651258,2.4985876420566204,0.01451541322016827
tertiary,-0.0022342,0.0041633,HU,63.5,-13.66701980191104,0.030534855641429645,2.4985876420566204,0.014500164874855398
tertiary,-0.0022637000000000004,0.00422975,HU,63.75,-13.46931987507132,0.030490499401198953,2.4985876420566204,0.014479101313785173
tertiary,-0.0022933000000000003,0.0042968500000000005,HU,64,-13.272625846454332,0.030438112853673725,2.4985876420566204,0.014454224380183114
tertiary,-0.0023229,0.0043646499999999994,HU,64.25,-13.076952264745259,0.030376452415776765,2.4985876420566204,0.014424943530577635
tertiary,-0.0023524,0.0044329999999999994,HU,64.5,-12.882310382242018,0.030304346943186126,2.4985876420566204,0.014390702620673839
tertiary,-0.0023819,0.0045020500000000005,HU,64.75,-12.688714111628581,0.03022324814248812,2.4985876420566204,0.014352191026085568
tertiary,-0.0024113,0.00457165,HU,65,-12.496174817079376,0.0301320263364235,2.4985876420566204,0.014308872294087883
