educ,period,delta,p,transition,age,time_mid,effect,cc,rate_effect,cc_total
tertiary,2016-2020,-4.608611071396958e-4,8.967334404556921e-4,HD,61,2018,-15.493297900456241,0.007140258423649387,2.513964509326028,0.00343535685267854
tertiary,2016-2020,-4.7187858164645486e-4,9.166745994332525e-4,HD,61.25,2018,-15.288055711069047,0.007214106045071246,2.513964509326028,0.0034708867897275024
tertiary,2016-2020,-4.830532773136808e-4,9.370578636124995e-4,HD,61.5,2018,-15.083672539878032,0.007286217454314455,2.513964509326028,0.0035055813916874904
tertiary,2016-2020,-4.943871061317868e-4,9.578960024214666e-4,HD,61.75,2018,-14.880160865775098,0.007356559669206015,2.513964509326028,0.0035394247900104323
tertiary,2016-2020,-5.058820576096688e-4,9.792022775727755e-4,HD,62,2018,-14.677533258717045,0.007425100725554126,2.513964509326028,0.0035724016059244653
tertiary,2016-2020,-5.175402010642697e-4,0.0010009904635255751,HD,62.25,2018,-14.475802377691254,0.007491809673116964,2.513964509326028,0.0036044969484944115
tertiary,2016-2020,-5.293636879090117e-4,0.0010232748688623042,HD,62.5,2018,-14.274980968580536,0.007556656570358748,2.513964509326028,0.0036356964120987894
tertiary,2016-2020,-5.413547539401228e-4,0.0010460703586272985,HD,62.75,2018,-14.075081861924975,0.00761961247804948,2.513964509326028,0.0036659860733504915
tertiary,2016-2020,-5.535157216200794e-4,0.0010693923776770803,HD,63,2018,-13.876117970578674,0.007680649451770207,2.513964509326028,0.0036953524874908765
tertiary,2016-2020,-5.658490023572384e-4,0.001093256975094841,HD,63.25,2018,-13.678102287259179,0.007739740533385868,2.513964509326028,0.0037237826842871423
tertiary,2016-2020,-5.783570987804836e-4,0.001117680829724588,HD,63.5,2018,-13.481047881987582,0.007796859741547121,2.513964509326028,0.0037512641634625194
tertiary,2016-2020,-5.910426070078336e-4,0.0011426812768835532,HD,63.75,2018,-13.28496789941708,0.007851982061286853,2.513964509326028,0.0037777848896908906
tertiary,2016-2020,-6.039082189077147e-4,0.0011682763363147727,HD,64,2018,-13.089875556048,0.007905083432776579,2.513964509326028,0.0038033332871872127
tertiary,2016-2020,-6.169567243514397e-4,0.0011944847414452002,HD,64.25,2018,-12.895784137327224,0.007956140739308662,2.513964509326028,0.0038278982339254647
tertiary,2016-2020,-6.301910134553421e-4,0.001221325970018449,HD,64.5,2018,-12.702706994629969,0.008005131794572122,2.513964509326028,0.0038514690555167177
tertiary,2016-2020,-6.436140788108244e-4,0.0012488202761751978,HD,64.75,2018,-12.510657542121974,0.008052035329290528,2.513964509326028,0.003874035518780293
tertiary,2016-2020,-6.572290177003603e-4,0.00127698872405843,HD,65,2018,-12.319649253500147,0.00809683097729088,2.513964509326028,0.003895587825041154
tertiary,2016-2020,-6.710390342973487e-4,0.0013058532230251455,HD,65.25,2018,-12.129695658609782,0.00813949926107425,2.513964509326028,0.003916116603187579
tertiary,2016-2020,-6.850474418471917e-4,0.0013354365645506941,HD,65.5,2018,-11.940810339936519,0.008180021576956008,2.513964509326028,0.003935612902521749
tertiary,2016-2020,-6.992576648273e-4,0.00136576246091721,HD,65.75,2018,-11.753006928971244,0.008218380179851508,2.513964509326028,0.00395406818543977
tertiary,2016-2020,-7.136732410826e-4,0.0013968555857824401,HD,66,2018,-11.566299102446234,0.008254558167773571,2.513964509326028,0.003971474319973016
tertiary,2016-2020,-7.2829782393362e-4,0.0014287416167312402,HD,66.25,2018,-11.380700578440898,0.008288539466118596,2.513964509326028,0.003987823572227786
tertiary,2016-2020,-7.431351842533001e-4,0.0014614472799178001,HD,66.5,2018,-11.196225112355513,0.008320308811811741,2.513964509326028,0.004003108598757159
tertiary,2016-2020,-7.581892125084399e-4,0.00149500039691295,HD,66.75,2018,-11.012886492751505,0.008349851737384098,2.513964509326028,0.004017322438900118
tertiary,2016-2020,-7.7346392076153e-4,0.001529429933877695,HD,67,2018,-10.830698537056817,0.008377154555058133,2.513964509326028,0.0040304585071246615
tertiary,2016-2020,-7.889634446276899e-4,0.001564766053191185,HD,67.25,2018,-10.649675087135071,0.00840220434091178,2.513964509326028,0.004042510585408751
tertiary,2016-2020,-8.046920451815702e-4,0.001601040167669065,HD,67.5,2018,-10.469830004717297,0.008424988919199329,2.513964509326028,0.004053472815696702
tertiary,2016-2020,-8.206541108079499e-4,0.0016382849975158948,HD,67.75,2018,-10.291177166695109,0.008445496846901253,2.513964509326028,0.004063339692465712
tertiary,2016-2020,-8.368541589895999e-4,0.00167653463016433,HD,68,2018,-10.113730460274295,0.008463717398580345,2.513964509326028,0.00407210605543978
tertiary,2016-2020,-8.532968380250301e-4,0.001715824583162565,HD,68.25,2018,-9.937503777987962,0.008479640551618919,2.513964509326028,0.004079767082486944
tertiary,2016-2020,-8.699869286681401e-4,0.00175619187028128,HD,68.5,2018,-9.762511012568396,0.008493256971913273,2.513964509326028,0.004086318282736536
tertiary,2016-2020,-8.869293456810101e-4,0.001797675071021915,HD,68.75,2018,-9.588766051677029,0.00850455800010219,2.513964509326028,0.004091755489953367
tertiary,2016-2020,-9.041291392903302e-4,0.001840314403718765,HD,69,2018,-9.416282772491947,0.008513535638407508,2.513964509326028,0.004096074856206399
tertiary,2016-2020,-9.215914965367499e-4,0.0018841518024393649,HD,69.25,2018,-9.245075036152569,0.008520182538162393,2.513964509326028,0.0040992728458682836
tertiary,2016-2020,-9.3932174250588e-4,0.00192923099789997,HD,69.5,2018,-9.075156682061207,0.008524491988107613,2.513964509326028,0.0041013462299844036
tertiary,2016-2020,-9.573253414282298e-4,0.001975597602626335,HD,69.75,2018,-8.906541522041417,0.008526457903533005,2.513964509326028,0.004102292081048566
tertiary,2016-2020,-9.756078976344e-4,0.0020232992006041202,HD,70,2018,-8.739243334353135,0.008526074816343706,2.513964509326028,0.004102107768223617
tertiary,2016-2020,-9.9417515635066e-4,0.00207238544167831,HD,70.25,2018,-8.573275857564822,0.008523337866131846,2.513964509326028,0.004100790953045806
tertiary,2016-2020,-0.00101303300431845,0.002122908140977345,HD,70.5,2018,-8.408652784282877,0.008518242792332783,2.513964509326028,0.0040983395856509595
tertiary,2016-2020,-0.0010321874702202102,0.002174921383654575,HD,70.75,2018,-8.245387754738873,0.008510785927548616,2.513964509326028,0.004094751901562252
tertiary,2016-2020,-0.0010516447248920101,0.002228481635258205,HD,71,2018,-8.08349435023519,0.008500964192119206,2.513964509326028,0.0040900264190781915
tertiary,2016-2020,-0.0010714110813022201,0.0022836478580604003,HD,71.25,2018,-7.922986086449873,0.008488775090025704,2.513964509326028,0.0040841619373017035
tertiary,2016-2020,-0.0010914929942729401,0.00234048163369702,HD,71.5,2018,-7.763876406601663,0.008474216706206685,2.513964509326028,0.004077157534848853
tertiary,2016-2020,-0.00111189705991983,0.002399047292491885,HD,71.75,2018,-7.60617867447628,0.008457287705375086,2.513964509326028,0.004069012569279651
tertiary,2016-2020,-0.00113263001478293,0.002459412049863185,HD,72,2018,-7.449906167315254,0.008437987332417718,2.513964509326028,0.00405972667729026
tertiary,2016-2020,-0.00115369873461936,0.0025216461502352,HD,72.25,2018,-7.295072068568691,0.008416315414464736,2.513964509326028,0.004049299775708676
tertiary,2016-2020,-0.0011751102328260402,0.0025858230189054797,HD,72.5,2018,-7.141689460513566,0.008392272364715373,2.513964509326028,0.0040377320633353826
tertiary,2016-2020,-0.0011968716584580697,0.002652019422346925,HD,72.75,2018,-6.989771316739206,0.0083658591881083,2.513964509326028,0.004025024023671499
tertiary,2016-2020,-0.00121899029380512,0.0027203156374550697,HD,73,2018,-6.839330494501863,0.008337077488923143,2.513964509326028,0.004011176428576064
tertiary,2016-2020,-0.0012414735514855897,0.002790795630284195,HD,73.25,2018,-6.690379726950328,0.008305929480404213,2.513964509326028,0.003996190342896254
tertiary,2016-2020,-0.0012643289710142602,0.0028635472448513798,HD,73.5,2018,-6.542931615224696,0.008272417996493711,2.513964509326028,0.0039800671301125174
tertiary,2016-2020,-0.0012875642147964798,0.00293866240262558,HD,73.75,2018,-6.396998620430511,0.008236546505768777,2.513964509326028,0.003962808459044039
tertiary,2016-2020,-0.0013111870634965402,0.00301623731335955,HD,74,2018,-6.252593055490616,0.0081983191276676,2.513964509326028,0.003944416311655529
tertiary,2016-2020,-0.0013352054107253,0.00309637269796591,HD,74.25,2018,-6.109727076877123,0.008157740651101206,2.513964509326028,0.003924892992011816
tertiary,2016-2020,-0.00135962725698624,0.00317917402418533,HD,74.5,2018,-5.968412676226011,0.008114816555539075,2.513964509326028,0.0039042411364226697
tertiary,2016-2020,-0.0013844607028148104,0.0032647517558446852,HD,74.75,2018,-5.828661671836913,0.00806955303466108,2.513964509326028,0.0038824637248223333
tertiary,2016-2020,-0.0014097139410404903,0.0033532216165565853,HD,75,2018,-5.690485700060674,0.008021957022667087,2.513964509326028,0.003859564093427737
tertiary,2016-2020,-0.0014353952480951797,0.00344470486876892,HD,75.25,2018,-5.553896206577361,0.00797203622333499,2.513964509326028,0.003835545948719039
tertiary,2016-2020,-0.0014615129742852405,0.00353932860913466,HD,75.5,2018,-5.418904437567312,0.00791979914191649,2.513964509326028,0.0038104133827854872
tertiary,2016-2020,-0.0014880755329381404,0.0036372260812379004,HD,75.75,2018,-5.285521430777882,0.007865255119960758,2.513964509326028,0.0037841708900799493
tertiary,2016-2020,-0.0015150913883269098,0.003738537006782835,HD,76,2018,-5.153758006488451,0.0078084143731515145,2.513964509326028,0.003756823385623283
tertiary,2016-2020,-0.00154256904226835,0.003843407936428215,HD,76.25,2018,-5.023624758376197,0.007749288032243942,2.513964509326028,0.0037283762247001043
tertiary,2016-2020,-0.00157051701928219,0.003951992621531265,HD,76.5,2018,-4.895132044285052,0.0076878881871832935,2.513964509326028,0.0036988352240853546
tertiary,2016-2020,-0.0015989438501893506,0.004064452408152085,HD,76.75,2018,-4.768289976900116,0.007624227934483961,2.513964509326028,0.0036682066848395542
tertiary,2016-2020,-0.0016278580540177905,0.004180956654763665,HD,77,2018,-4.643108414329647,0.0075583214279442874,2.513964509326028,0.003636497416708969
tertiary,2016-2020,-0.0016572681180737898,0.004301683175213245,HD,77.25,2018,-4.519596950596544,0.0074901839327671735,2.513964509326028,0.0036037147641643833
tertiary,2016-2020,-0.0016871824760250598,0.00442681870858874,HD,77.5,2018,-4.3977649060409965,0.007419831883150363,2.513964509326028,0.0035698666341092296
tertiary,2016-2020,-0.0017176094838299203,0.00455655941776074,HD,77.75,2018,-4.277621317635728,0.0073472829434041665,2.513964509326028,0.003534961525284852
tertiary,2016-2020,-0.0017485573933331998,0.004691111418494889,HD,78,2018,-4.159174929214892,0.007272556072644787,2.513964509326028,0.003499008559396084
tertiary,2016-2020,-0.00178003432333574,0.0048306913411646,HD,78.25,2018,-4.042434181768811,0.00719567159337411,2.513964509326028,0.0034620175141066964
tertiary,2016-2020,-0.0018120482279281001,0.00497552692723796,HD,78.5,2018,-3.927407204095524,0.007116651264533349,2.513964509326028,0.0034239988581873395
tertiary,2016-2020,-0.00184460686186345,0.005125857662868804,HD,78.75,2018,-3.8141018022338957,0.007035518356246395,2.513964509326028,0.003384963787476429
tertiary,2016-2020,-0.0018777177427252607,0.00528193545208886,HD,79,2018,-3.702525449134609,0.0069522977287318705,2.513964509326028,0.0033449242628467153
tertiary,2016-2020,-0.0019113881096276299,0.005444025332278355,HD,79.25,2018,-3.5926852747029634,0.00686701591570152,2.513964509326028,0.0033038930503303306
tertiary,2016-2020,-0.0019456248781633302,0.005612406234786475,HD,79.5,2018,-3.4845880796048094,0.0067797012578305,2.513964509326028,0.0032618837853346833
tertiary,2016-2020,-0.0019804345912935294,0.005787371793782095,HD,79.75,2018,-3.3782403457517165,0.006690384038430112,2.513964509326028,0.003218911037918002
tertiary,2016-2020,-0.00201581860248228,0.00596922870905807,HD,80,2018,-3.2736481760463456,0.00659908089125641,2.513964509326028,0.003174982810996212
tertiary,2016-2020,-0.0020517656154623995,0.0061582802472436304,HD,80.25,2018,-3.170817225308647,0.006505773755804174,2.513964509326028,0.0031300904152086915
tertiary,2016-2020,-0.0020882811727554896,0.006354826502745905,HD,80.5,2018,-3.0697526971719915,0.006410506762519654,2.513964509326028,0.003084255082816508
tertiary,2016-2020,-0.00212537435791169,0.006559178960315194,HD,80.75,2018,-2.9704593818810543,0.0063133382014682014,2.513964509326028,0.003037504858627506
tertiary,2016-2020,-0.002163055132612071,0.006771662423154875,HD,81,2018,-2.872941647877379,0.006214331177136146,2.513964509326028,0.0029898701037878346
tertiary,2016-2020,-0.0022013344802590297,0.006992615562469565,HD,81.25,2018,-2.777203428234083,0.006113553665265271,2.513964509326028,0.0029413835231264364
tertiary,2016-2020,-0.0022402245657010197,0.0072223914877900496,HD,81.5,2018,-2.6832482067332983,0.006011078548597143,2.513964509326028,0.002892080182352538
tertiary,2016-2020,-0.0022797389125534103,0.0074613583386966345,HD,81.75,2018,-2.5910790035752824,0.005906983629950688,2.513964509326028,0.0028419975143475973
tertiary,2016-2020,-0.002319892599687269,0.007709899898570195,HD,82,2018,-2.5006983607093067,0.005801351621059605,2.513964509326028,0.002791175313794706
tertiary,2016-2020,-0.00236070247857712,0.007968416231008229,HD,82.25,2018,-2.412108326777856,0.005694270105620993,2.513964509326028,0.002739655719400358
tertiary,2016-2020,-0.00240218741332183,0.008237324339549396,HD,82.5,2018,-2.3253104416673076,0.005585831475039032,2.513964509326028,0.0026874831829791315
tertiary,2016-2020,-0.0024443685452871693,0.008517058851356295,HD,82.75,2018,-2.2403057206602526,0.005476132835408825,2.513964509326028,0.0026347044247012857
tertiary,2016-2020,-0.002487269584458599,0.00880807272551221,HD,83,2018,-2.1570946381868543,0.005365275884360889,2.513964509326028,0.002581368373839567
tertiary,2016-2020,-0.002530917129742261,0.009110837986590941,HD,83.25,2018,-2.07567711117524,0.005253366756487346,2.513964509326028,0.0025275260943998876
tertiary,2016-2020,-0.0025753410206103503,0.009425846484164026,HD,83.5,2018,-1.9960524820038552,0.005140515836195631,2.513964509326028,0.002473230695080562
tertiary,2016-2020,-0.0026205747226540604,0.0097536106789117,HD,83.75,2018,-1.9182195010620453,0.005026837536985279,2.513964509326028,0.0024185372230768522
tertiary,2016-2020,-0.00266665574978436,0.01009466445600662,HD,84,2018,-1.8421763089288314,0.004912450046321598,2.513964509326028,0.002363502541333311
tertiary,2016-2020,-0.00271362612600729,0.010449563966440506,HD,84.25,2018,-1.7679204181840151,0.004797475035485877,2.513964509326028,0.0023081851889454673
tertiary,2016-2020,-0.0027615328898974514,0.010818888496964425,HD,84.5,2018,-1.6954486948703398,0.004682037334018152,2.513964509326028,0.0022526452245260954
tertiary,2016-2020,-0.00281042864510132,0.01120324136931287,HD,84.75,2018,-1.6247573396305035,0.004566264568636181,2.513964509326028,0.002196944052480109
tertiary,2016-2020,-0.0028603721604201302,0.011603250869380844,HD,85,2018,-1.5558418685484041,0.004450286766811891,2.513964509326028,0.0021411442322752778
tertiary,2016-2020,-0.0029114290232525996,0.01201957120702057,HD,85.25,2018,-1.4886970937300639,0.0043342359255175034,2.513964509326028,0.0020853092709552054
tertiary,2016-2020,-0.0029636723504196504,0.012452883507121974,HD,85.5,2018,-1.4233171036663057,0.004218245546015209,2.513964509326028,0.0020295033993150114
tertiary,2016-2020,-0.0030171835606464387,0.01290389683263681,HD,85.75,2018,-1.359695243426413,0.004102450135955331,2.513964509326028,0.0019737913323483076
tertiary,2016-2020,-0.0030720532132444897,0.013373349240202595,HD,86,2018,-1.2978240947397153,0.003986984680471263,2.513964509326028,0.0019182380147777507
tertiary,2016-2020,-0.00312838191781494,0.0138620088690165,HD,86.25,2018,-1.2376954560303304,0.0038719840844070015,2.513964509326028,0.0018629083526967582
tertiary,2016-2020,-0.0031862813200862795,0.014370675063604529,HD,86.5,2018,-1.1793003224791119,0.00375758258828692,2.513964509326028,0.0018078669325779706
tertiary,2016-2020,-0.003245875169306219,0.014900179531124321,HD,86.75,2018,-1.122628866196253,0.003643913161132811,2.513964509326028,0.0017531777291423434
tertiary,2016-2020,-0.003307300472924728,0.015451387533833925,HD,87,2018,-1.0676704165979125,0.0035311068737420175,2.513964509326028,0.0016989038038275896
tertiary,2016-2020,-0.003370708744640528,0.016025199117352344,HD,87.25,2018,-1.0144134410906673,0.003419292256565202,2.513964509326028,0.0016451069958471195
tertiary,2016-2020,-0.0034362673522284216,0.01662255037533005,HD,87.5,2018,-0.9628455261784961,0.003308594646846362,2.513964509326028,0.0015918476080827775
tertiary,2016-2020,-0.0035041609719265593,0.0172444147511421,HD,87.75,2018,-0.9129533591183453,0.003199135530211758,2.513964509326028,0.001539184090306815
tertiary,2016-2020,-0.00357459315653854,0.01789180437720986,HD,88,2018,-0.8647227102620241,0.0030910318824060898,2.513964509326028,0.001487172722474705
tertiary,2016-2020,-0.003647788024795467,0.018565771452551637,HD,88.25,2018,-0.8181384162341704,0.002984395517364136,2.513964509326028,0.0014358673010661095
tertiary,2016-2020,-0.003723992079925721,0.0192674096591587,HD,88.5,2018,-0.7731843641082167,0.0028793324482614038,2.513964509326028,0.0013853188316703703
tertiary,2016-2020,-0.0038034761658009286,0.019997855617789224,HD,88.75,2018,-0.7298434767545678,0.0027759422686012827,2.513964509326028,0.0013355752312120654
tertiary,2016-2020,-0.0038865375694585487,0.020758290383771673,HD,89,2018,-0.6880976995474284,0.002674317560749081,2.513964509326028,0.0012866810433819445
tertiary,2016-2020,-0.003973502279249093,0.021549940983409375,HD,89.25,2018,-0.6479279886287571,0.002574543339605647,2.513964509326028,0.0012386771709743999
tertiary,2016-2020,-0.00406472740831669,0.022374081991581356,HD,89.5,2018,-0.609314300939497,0.0024766965393080973,2.513964509326028,0.0011916006289263525
tertiary,2016-2020,-0.004160603793598488,0.023232037151140493,HD,89.75,2018,-0.5722355862393255,0.002380845550939392,2.513964509326028,0.0011454843218977693
tertiary,2016-2020,-0.004261558781013319,0.024125181034719598,HD,90,2018,-0.5366697813464811,0.0022870498192015943,2.513964509326028,0.0011003568502210854
tertiary,2016-2020,-0.004368059208016011,0.025054940749570494,HD,90.25,2018,-0.5025938068385055,0.0021953595058527547,2.513964509326028,0.0010562423479722736
tertiary,2016-2020,-0.00448061459520269,0.026022797686079367,HD,90.5,2018,-0.4699835664626974,0.0021058152273981754,2.513964509326028,0.001013160356767553
tertiary,2016-2020,-0.004599780559181883,0.0270302893106263,HD,90.75,2018,-0.43881394951145286,0.002018447874060601,2.513964509326028,9.711257386654222e-4
tertiary,2016-2020,-0.00472616245946025,0.028079011003487524,HD,91,2018,-0.4090588364220961,0.001933278516408602,2.513964509326028,9.301486312432399e-4
tertiary,2016-2020,-0.004860419292640538,0.029170617942517227,HD,91.25,2018,-0.38069110786299154,0.0018503184051939842,2.513964509326028,8.902344475189975e-4
tertiary,2016-2020,-0.005003267847784178,0.03030682703339039,HD,91.5,2018,-0.3536826575672753,0.00176956906892521,2.513964509326028,8.513839228963331e-4
tertiary,2016-2020,-0.0051554871373578025,0.03148941888724529,HD,91.75,2018,-0.32800440917210283,0.0016910225124834217,2.513964509326028,8.135932107236656e-4
tertiary,2016-2020,-0.005317923118753176,0.03272023984662717,HD,92,2018,-0.30362633731447514,0.0016146615186669975,2.513964509326028,7.768540273748195e-4
tertiary,2016-2020,-0.005491493721949091,0.034001204060712525,HD,92.25,2018,-0.280517493224107,0.0015404600529370803,2.513964509326028,7.411538469822199e-4
tertiary,2016-2020,-0.005677194199467092,0.0353342956108809,HD,92.5,2018,-0.2586460350390349,0.001468383769838771,2.513964509326028,7.064761450887886e-4
tertiary,2016-2020,-0.005876102815357907,0.03672157068780385,HD,92.75,2018,-0.23797926305037198,0.0013983906176070907,2.513964509326028,6.728006895389907e-4
tertiary,2016-2020,-0.006089386890545299,0.038165159821338016,HD,93,2018,-0.21848366005843947,0.001330431535358217,2.513964509326028,6.401038759149693e-4
tertiary,2016-2020,-0.0063183092224387075,0.03966727016464154,HD,93.25,2018,-0.20012493699313227,0.0012644512350436729,2.513964509326028,6.083591037542569e-4
tertiary,2016-2020,-0.006564234897315294,0.041230187834085635,HD,93.5,2018,-0.18286808391653844,0.0012003890580501231,2.513964509326028,5.775371886813545e-4
tertiary,2016-2020,-0.0068286385145529815,0.04285628030670157,HD,93.75,2018,-0.1666774264853272,0.0011381798940042786,2.513964509326028,5.47606804467744e-4
tertiary,2016-2020,-0.0071131118423703385,0.044547998877096345,HD,94,2018,-0.15151668790412107,0.0010777551470475342,2.513964509326028,5.185349479307752e-4
tertiary,2016-2020,-0.007419371925301302,0.04630788117598216,HD,94.25,2018,-0.1373490563489498,0.0010190437326420248,2.513964509326028,4.902874185219823e-4
tertiary,2016-2020,-0.00774926966418827,0.048138553752703636,HD,94.5,2018,-0.12413725778202903,9.619730859257967e-4,2.513964509326028,4.628293034719693e-4
tertiary,2016-2020,-0.0081047988900224,0.05004273472441004,HD,94.75,2018,-0.11184363401573855,9.064701608268292e-4,2.513964509326028,4.3612545848914453e-4
tertiary,2016-2020,-0.008488105953491643,0.05202323649481066,HD,95,2018,-0.10043022581516022,8.524623976521715e-4,2.513964509326028,4.1014097329104826e-4
tertiary,2016-2020,-0.00890149985261017,0.054082968545773734,HD,95.25,2018,-0.08985886075541036,7.998786357700031e-4,2.513964509326028,3.8484161071851035e-4
tertiary,2016-2020,-0.009347462921292814,0.05622494030538046,HD,95.5,2018,-0.08009124547298675,7.486499473789046e-4,2.513964509326028,3.6019420788289334e-4
tertiary,2016-2020,-0.009828662102211068,0.058452264096432935,HD,95.75,2018,-0.07108906187035638,6.987103682869096e-4,2.513964509326028,3.361670277621657e-4
tertiary,2016-2020,-0.010347960827709751,0.060768158169835274,HD,96,2018,-0.06281406675115637,6.499975021701117e-4,2.513964509326028,3.1273004992482534e-4
tertiary,2016-2020,-0.01090843153297897,0.06317594982772691,HD,96.25,2018,-0.0552281942809877,6.02452976004215e-4,2.513964509326028,2.898551896494057e-4
tertiary,2016-2020,-0.011513368826062707,0.06567907864174509,HD,96.5,2018,-0.04829366058738044,5.560227263031991e-4,2.513964509326028,2.6751643564105457e-4
tertiary,2016-2020,-0.012166303339634171,0.06828109977233297,HD,96.75,2018,-0.041973069733819764,5.106570984772694e-4,2.513964509326028,2.456898978351276e-4
tertiary,2016-2020,-0.01287101628978532,0.0709856873955938,HD,97,2018,-0.036229520228649455,4.6631074503405387e-4,2.513964509326028,2.243537584192392e-4
tertiary,2016-2020,-0.01363155476735102,0.073796638244818,HD,97.25,2018,-0.03102671170649144,4.229423198778491e-4,2.513964509326028,2.034881247529863e-4
tertiary,2016-2020,-0.014452247787526296,0.07671787527448953,HD,97.5,2018,-0.02632904945933325,3.8051394679631937e-4,2.513964509326028,1.8307477364361028e-4
tertiary,2016-2020,-0.01533772312372074,0.07975345145529644,HD,97.75,2018,-0.022101745343596,3.3899045063105955e-4,2.513964509326028,1.6309678144293176e-4
tertiary,2016-2020,-0.016292924951741145,0.08290755370945195,HD,98,2018,-0.01831091836576433,2.9833841873085683e-4,2.513964509326028,1.4353807248904902e-4
tertiary,2016-2020,-0.01732313233049046,0.08618450699645668,HD,98.25,2018,-0.014923689209409499,2.5852504303371327e-4,2.513964509326028,1.2438286200304777e-4
tertiary,2016-2020,-0.018433978545411622,0.08958877856031375,HD,98.5,2018,-0.011908269203327798,2.195167790071306e-4,2.513964509326028,1.0561501087164245e-4
tertiary,2016-2020,-0.01963147134090419,0.09312498235014746,HD,98.75,2018,-0.00923404273575764,1.8127784532771064e-4,2.513964509326028,8.721730380551989e-5
tertiary,2016-2020,-0.02092201406787765,0.09679788362716785,HD,99,2018,-0.006871638926171101,1.4376852628272745e-4,2.513964509326028,6.917063258229133e-5
tertiary,2016-2020,-0.022312427772498644,0.1006124037719762,HD,99.25,2018,-0.0047930007153132,1.069434822739601e-4,2.513964509326028,5.145318318764465e-5
tertiary,2016-2020,-0.02380687668822354,0.10457207652541763,HD,99.5,2018,-0.0029714447742715065,7.074081932694798e-5,2.513964509326028,3.403517688295624e-5
tertiary,2016-2020,-0.02539914820071701,0.10868136205260334,HD,99.75,2018,-0.0013817130097658662,3.5094333505901985e-5,2.513964509326028,1.6884761299447117e-5
tertiary,2016-2020,-2.2238442880311916e-4,7.472648499556684e-4,HU,40,2018,-34.7794971860334,0.007734418615775728,2.513964509326028,0.0037212221766631
tertiary,2016-2020,-2.3662635821741274e-4,7.576920486828083e-4,HU,40.25,2018,-34.53479442344217,0.008171842636206135,2.513964509326028,0.0039316778096321605
tertiary,2016-2020,-2.509678803363641e-4,7.684188458684511e-4,HU,40.5,2018,-34.29031475364577,0.00860576760978923,2.513964509326028,0.004140449963677693
tertiary,2016-2020,-2.65413966919183e-4,7.794488164975686e-4,HU,40.75,2018,-34.04606135803715,0.009036300203010546,2.513964509326028,0.004347589958712828
tertiary,2016-2020,-2.799694326459007e-4,7.907856837526107e-4,HU,41,2018,-33.80203717229747,0.009463537169403766,2.513964509326028,0.004553144345281709
tertiary,2016-2020,-2.946389381134844e-4,8.024333169817943e-4,HU,41.25,2018,-33.55824539950116,0.009887565789460746,2.513964509326028,0.004757155116211209
tertiary,2016-2020,-3.0942699245911686e-4,8.143957297909119e-4,HU,41.5,2018,-33.314689475276076,0.01030846416904407,2.513964509326028,0.004959659850184667
tertiary,2016-2020,-3.2433795562829086e-4,8.266770782477911e-4,HU,41.75,2018,-33.07137292299386,0.010726301483664642,2.513964509326028,0.005160691829269948
tertiary,2016-2020,-3.3937604030450817e-4,8.39281659188916e-4,HU,42,2018,-32.82829935443811,0.011141138244840247,2.513964509326028,0.005360280167071203
tertiary,2016-2020,-3.5454531351657604e-4,8.522139086181821e-4,HU,42.25,2018,-32.58547247050075,0.011553026553139445,2.513964509326028,0.005558449930474615
tertiary,2016-2020,-3.698496979386714e-4,8.654784001880043e-4,HU,42.5,2018,-32.342896061905044,0.011962010338957425,2.513964509326028,0.005755222255491684
tertiary,2016-2020,-3.852929728978508e-4,8.790798437534245e-4,HU,42.75,2018,-32.10057400995391,0.012368125592022626,2.513964509326028,0.005950614457680602
tertiary,2016-2020,-4.008787751028076e-4,8.930230839899862e-4,HU,43,2018,-31.858510287301904,0.012771400580573782,2.513964509326028,0.006144640137597799
tertiary,2016-2020,-4.1661059910749775e-4,9.073130990665711e-4,HU,43.25,2018,-31.616708958749694,0.0131718560611121,2.513964509326028,0.006337309281714977
tertiary,2016-2020,-4.324917975225609e-4,9.219549993644795e-4,HU,43.5,2018,-31.375174182059432,0.01356950547958233,2.513964509326028,0.006528628359212333
tertiary,2016-2020,-4.485255809869778e-4,9.369540262342013e-4,HU,43.75,2018,-31.133910208789768,0.013964355164793829,2.513964509326028,0.006718600415038293
tertiary,2016-2020,-4.64715017912484e-4,9.523155507816779e-4,HU,44,2018,-30.892921385149055,0.014356404514868503,2.513964509326028,0.006907225159614251
tertiary,2016-2020,-4.810630340122844e-4,9.680450726756777e-4,HU,44.25,2018,-30.65221215286538,0.014745646177445637,2.513964509326028,0.00709449905553564
tertiary,2016-2020,-4.975724116261466e-4,9.841482189683766e-4,HU,44.5,2018,-30.411787050072128,0.015132066224365205,2.513964509326028,0.007280415401616435
tertiary,2016-2020,-5.142457888530912e-4,0.0010006307429210244,HU,44.75,2018,-30.171650712207533,0.015515644321499095,2.513964509326028,0.00746496441459919
tertiary,2016-2020,-5.310856585030964e-4,0.0010174985228267918,HU,45,2018,-29.93180787292706,0.015896353894381633,2.513964509326028,0.007648133308844042
tertiary,2016-2020,-5.480943668791288e-4,0.0010347575608229756,HU,45.25,2018,-29.69226336502698,0.016274162290262816,2.513964509326028,0.007829906374296558
tertiary,2016-2020,-5.652741124005914e-4,0.0010524139816846345,HU,45.5,2018,-29.45302212137795,0.016649030937176904,2.513964509326028,0.008010265053019626
